"ID","IdadeResponsavel","RendaAntes","RendaMensal","NumeroFilhos","Vulneravel","EvasaoEscolar","TemInternet","SexoResponsavel","Regiao"
9625,53,2230.47,2400,1,"Não","Não","Sim","Masculino","Urbana"
9626,22,3294,3500,3,"Não","Não","Sim","Feminino","Urbana"
9627,44,839.77,1000,3,"Sim","Não","Sim","Feminino","Urbana"
9628,51,2614.84,2800,1,"Sim","Sim","Sim","Feminino","Urbana"
9629,45,1351.46,1500,1,"Não","Não","Sim","Feminino","Urbana"
9630,37,1134.88,1400,4,"Sim","Sim","Não","Masculino","Urbana"
9631,34,1266.64,1600,1,"Não","Não","Sim","Feminino","Rural"
9632,37,1503.61,1800,2,"Não","Não","Não","Masculino","Rural"
9633,42,2575.6,2800,4,"Não","Sim","Não","Feminino","Urbana"
9634,37,814.76,1100,1,"Sim","Não","Sim","Feminino","Urbana"
9635,41,588.12,800,1,"Não","Não","Não","Feminino","Urbana"
9636,46,2042.7,2300,1,"Não","Não","Sim","Feminino","Urbana"
9637,47,1868.05,2100,1,"Não","Não","Sim","Feminino","Rural"
9638,39,2098.24,2300,2,"Não","Não","Sim","Feminino","Urbana"
9639,31,662.32,900,3,"Sim","Sim","Sim","Feminino","Urbana"
9640,39,2617.05,2800,2,"Não","Não","Sim","Masculino","Urbana"
9641,41,116.15,300,0,"Não","Não","Sim","Feminino","Urbana"
9642,19,694.21,900,6,"Sim","Sim","Não","Feminino","Urbana"
9643,21,755.28,1000,2,"Sim","Sim","Sim","Feminino","Urbana"
9644,37,70.15,300,1,"Não","Sim","Não","Feminino","Urbana"
9645,32,2385.83,2500,3,"Sim","Não","Sim","Feminino","Urbana"
9646,35,492.39,700,3,"Sim","Sim","Não","Feminino","Urbana"
9647,33,1576.89,1800,1,"Não","Não","Não","Feminino","Urbana"
9648,18,1830.69,2000,1,"Não","Não","Sim","Feminino","Urbana"
9649,37,556.43,700,4,"Sim","Sim","Não","Masculino","Urbana"
9650,36,1763.75,2000,2,"Não","Não","Sim","Masculino","Urbana"
9651,37,1988.63,2200,3,"Não","Não","Sim","Feminino","Urbana"
9652,32,1656.77,1900,1,"Não","Sim","Sim","Feminino","Urbana"
9653,54,1309.3,1600,1,"Não","Não","Sim","Feminino","Urbana"
9654,36,348.52,500,3,"Sim","Não","Não","Feminino","Urbana"
9655,33,2764.91,2900,3,"Não","Não","Não","Masculino","Urbana"
9656,41,2001.44,2200,1,"Sim","Não","Sim","Feminino","Rural"
9657,42,1724.86,1900,4,"Não","Não","Sim","Feminino","Urbana"
9658,44,1441.11,1700,4,"Não","Sim","Sim","Masculino","Urbana"
9659,23,1677.97,1800,0,"Sim","Não","Não","Feminino","Urbana"
9660,49,893.16,1100,2,"Sim","Não","Não","Feminino","Urbana"
9661,39,1064.68,1300,0,"Não","Não","Sim","Feminino","Urbana"
9662,42,1627.76,1800,0,"Sim","Não","Não","Masculino","Urbana"
9663,36,2656.06,2900,3,"Não","Não","Sim","Masculino","Rural"
9664,35,1718.43,1900,0,"Não","Não","Sim","Feminino","Rural"
9665,44,1260.94,1500,6,"Não","Não","Sim","Feminino","Urbana"
9666,43,1669.62,1900,3,"Não","Não","Sim","Feminino","Urbana"
9667,39,723.9,900,3,"Sim","Não","Sim","Feminino","Urbana"
9668,46,1253.44,1400,0,"Não","Não","Sim","Masculino","Urbana"
9669,52,1760.75,1900,0,"Sim","Não","Não","Feminino","Urbana"
9670,31,2224.34,2400,2,"Não","Não","Sim","Feminino","Rural"
9671,36,1846.62,2000,3,"Não","Não","Sim","Feminino","Urbana"
9672,38,2047.8,2300,1,"Não","Não","Sim","Feminino","Urbana"
9673,27,1839.79,2000,2,"Não","Não","Sim","Masculino","Urbana"
9674,49,1000.12,1200,3,"Sim","Sim","Não","Feminino","Rural"
9675,39,1804.74,2000,2,"Não","Não","Sim","Feminino","Urbana"
9676,28,1294.72,1500,2,"Sim","Não","Não","Feminino","Rural"
9677,42,1180.31,1500,1,"Não","Não","Sim","Masculino","Urbana"
9678,38,1406.3,1600,0,"Sim","Não","Sim","Feminino","Urbana"
9679,35,2712.76,2800,2,"Sim","Não","Sim","Feminino","Rural"
9680,33,435.73,600,2,"Sim","Não","Não","Feminino","Rural"
9681,59,2341.43,2500,2,"Não","Não","Sim","Feminino","Urbana"
9682,52,1216.15,1500,2,"Sim","Sim","Não","Feminino","Urbana"
9683,34,2683.61,2900,2,"Não","Não","Sim","Feminino","Rural"
9684,43,1181.24,1400,0,"Sim","Não","Não","Feminino","Urbana"
9685,42,1663.82,1900,2,"Não","Não","Sim","Feminino","Rural"
9686,47,2203.89,2400,3,"Não","Não","Sim","Feminino","Urbana"
9687,35,1473.18,1700,2,"Sim","Não","Não","Masculino","Urbana"
9688,57,1960.55,2200,1,"Sim","Sim","Não","Feminino","Rural"
9689,47,2198.65,2400,2,"Não","Não","Sim","Feminino","Urbana"
9690,46,2281.1,2500,4,"Não","Não","Não","Masculino","Urbana"
9691,36,2443.04,2700,3,"Sim","Sim","Sim","Feminino","Urbana"
9692,50,1350.38,1600,0,"Sim","Não","Não","Feminino","Rural"
9693,47,2310.03,2400,7,"Sim","Sim","Não","Feminino","Urbana"
9694,46,872.95,1000,3,"Sim","Não","Não","Feminino","Urbana"
9695,33,1141.32,1400,1,"Sim","Sim","Sim","Feminino","Urbana"
9696,43,1730.79,1900,2,"Sim","Sim","Sim","Masculino","Urbana"
9697,39,1989.27,2200,1,"Não","Não","Sim","Masculino","Urbana"
9698,41,2255.07,2400,1,"Não","Sim","Sim","Feminino","Urbana"
9699,41,1935.62,2200,1,"Não","Sim","Não","Feminino","Urbana"
9700,27,950.31,1200,0,"Não","Não","Sim","Feminino","Urbana"
9701,43,955.71,1100,2,"Sim","Não","Sim","Feminino","Urbana"
9702,27,1779.84,2000,1,"Sim","Não","Sim","Feminino","Urbana"
9703,42,766.57,900,1,"Não","Não","Sim","Feminino","Rural"
9704,56,942.15,1200,2,"Sim","Não","Não","Feminino","Rural"
9705,52,1999.69,2200,0,"Sim","Sim","Não","Feminino","Rural"
9706,44,1984.66,2200,4,"Não","Não","Não","Feminino","Rural"
9707,29,1336.1,1600,1,"Não","Sim","Sim","Masculino","Urbana"
9708,35,2284.07,2400,2,"Não","Não","Sim","Feminino","Urbana"
9709,40,2026.87,2200,3,"Não","Sim","Sim","Feminino","Rural"
9710,33,965.85,1200,1,"Não","Não","Não","Masculino","Urbana"
9711,41,504.17,800,1,"Não","Não","Sim","Feminino","Urbana"
9712,30,2288.35,2500,0,"Sim","Não","Não","Feminino","Rural"
9713,45,2132.78,2300,0,"Sim","Não","Não","Masculino","Urbana"
9714,39,3180.36,3400,2,"Não","Não","Sim","Feminino","Urbana"
9715,33,1176.83,1400,0,"Não","Não","Sim","Masculino","Urbana"
9716,33,1915.92,2100,0,"Não","Sim","Não","Feminino","Urbana"
9717,36,3368.29,3500,3,"Não","Não","Sim","Feminino","Urbana"
9718,42,1452.02,1600,0,"Sim","Sim","Sim","Masculino","Urbana"
9719,41,1888.27,2100,0,"Não","Não","Sim","Feminino","Rural"
9720,39,288.24,400,2,"Sim","Não","Sim","Feminino","Urbana"
9721,32,1085.04,1300,0,"Não","Não","Sim","Feminino","Urbana"
9722,52,2201.63,2300,2,"Não","Não","Sim","Feminino","Urbana"
9723,43,1339.93,1600,3,"Não","Sim","Sim","Feminino","Urbana"
9724,35,2322.92,2500,1,"Sim","Não","Sim","Feminino","Urbana"
9725,39,1763.07,2000,5,"Não","Não","Sim","Feminino","Rural"
9726,45,1160.29,1400,1,"Sim","Sim","Não","Masculino","Rural"
9727,22,1027.28,1300,2,"Sim","Não","Sim","Feminino","Urbana"
9728,28,1325.78,1500,0,"Não","Não","Sim","Masculino","Urbana"
9729,31,2253.39,2400,1,"Não","Não","Sim","Feminino","Urbana"
9730,49,1859.37,2100,3,"Não","Não","Não","Feminino","Rural"
9731,38,2137.03,2300,3,"Sim","Não","Não","Feminino","Urbana"
9732,47,1842.48,2000,0,"Não","Não","Não","Feminino","Urbana"
9733,36,439.09,0,1,"Sim","Sim","Não","Masculino","Urbana"
9734,53,2206.21,2400,2,"Não","Não","Sim","Masculino","Urbana"
9735,51,1413.82,1600,2,"Não","Não","Sim","Feminino","Rural"
9736,43,1495.89,1700,1,"Não","Não","Sim","Feminino","Rural"
9737,27,2742.89,2900,1,"Não","Não","Sim","Masculino","Urbana"
9738,38,1485.66,1600,1,"Não","Não","Sim","Feminino","Urbana"
9739,26,364.08,0,1,"Sim","Sim","Não","Feminino","Urbana"
9740,24,1471.84,1700,1,"Não","Não","Sim","Feminino","Urbana"
9741,32,326.55,600,2,"Sim","Não","Não","Feminino","Urbana"
9742,49,596.43,700,1,"Sim","Sim","Não","Feminino","Urbana"
9743,51,1076,1300,1,"Sim","Sim","Não","Masculino","Urbana"
9744,42,1866.78,2100,1,"Não","Sim","Sim","Feminino","Urbana"
9745,47,1794.84,2000,1,"Não","Não","Sim","Feminino","Urbana"
9746,32,1997.66,2200,9,"Não","Sim","Não","Feminino","Urbana"
9747,38,2215.17,2500,1,"Sim","Sim","Não","Feminino","Urbana"
9748,28,1324.16,1500,2,"Não","Não","Sim","Feminino","Urbana"
9749,38,1442.54,1600,4,"Sim","Sim","Não","Feminino","Urbana"
9750,62,1782.2,2000,0,"Não","Não","Sim","Feminino","Urbana"
9751,43,2314.78,2500,4,"Não","Não","Sim","Feminino","Urbana"
9752,41,1044.09,1200,1,"Não","Não","Sim","Masculino","Urbana"
9753,55,1701.66,1900,2,"Não","Não","Sim","Feminino","Rural"
9754,58,2207.83,2300,1,"Não","Não","Sim","Feminino","Urbana"
9755,41,2018.8,2200,4,"Não","Não","Sim","Masculino","Urbana"
9756,49,1596.53,1800,2,"Sim","Sim","Sim","Feminino","Rural"
9757,33,2273.47,2400,4,"Não","Não","Sim","Feminino","Urbana"
9758,18,2006.75,2200,1,"Não","Não","Não","Masculino","Urbana"
9759,39,1685.66,1900,3,"Não","Não","Sim","Feminino","Rural"
9760,34,719.66,1000,1,"Não","Não","Sim","Feminino","Urbana"
9761,51,2137.3,2300,1,"Sim","Sim","Não","Feminino","Rural"
9762,50,1049.73,1300,5,"Sim","Sim","Sim","Masculino","Urbana"
9763,45,2660.36,2800,0,"Sim","Não","Sim","Feminino","Urbana"
9764,45,1164.05,1400,1,"Não","Sim","Não","Feminino","Rural"
9765,44,2127.15,2300,3,"Sim","Sim","Não","Feminino","Urbana"
9766,41,2189.05,2400,3,"Não","Não","Sim","Feminino","Urbana"
9767,39,2195.62,2400,2,"Sim","Não","Sim","Feminino","Urbana"
9768,36,1969.27,2100,0,"Não","Não","Sim","Feminino","Rural"
9769,38,3470.13,3700,2,"Sim","Não","Não","Feminino","Rural"
9770,38,1691.22,1900,0,"Não","Não","Sim","Masculino","Urbana"
9771,36,2497.18,2700,3,"Não","Não","Sim","Feminino","Rural"
9772,43,799.79,1000,2,"Sim","Não","Sim","Feminino","Urbana"
9773,44,2047.13,2300,2,"Não","Não","Sim","Masculino","Urbana"
9774,64,1814.75,2000,0,"Sim","Não","Não","Feminino","Rural"
9775,45,1980.98,2100,3,"Não","Não","Sim","Feminino","Urbana"
9776,44,1301.11,1400,2,"Sim","Não","Não","Feminino","Urbana"
9777,44,1573.84,1700,2,"Não","Não","Sim","Feminino","Rural"
9778,27,1228.36,1400,1,"Não","Não","Não","Feminino","Urbana"
9779,39,3110.35,3300,1,"Não","Não","Sim","Feminino","Urbana"
9780,33,1610.62,1800,2,"Não","Não","Sim","Masculino","Rural"
9781,29,1944.92,2100,2,"Sim","Sim","Não","Masculino","Urbana"
9782,25,1401.46,1600,0,"Não","Não","Sim","Feminino","Urbana"
9783,48,2144.21,2300,1,"Não","Não","Sim","Feminino","Urbana"
9784,45,2065.49,2200,0,"Não","Não","Sim","Feminino","Urbana"
9785,40,1411.58,1600,0,"Não","Não","Sim","Feminino","Rural"
9786,22,1290.95,1500,2,"Não","Não","Sim","Feminino","Urbana"
9787,36,757.69,1000,4,"Sim","Sim","Não","Masculino","Urbana"
9788,44,2752.61,2900,1,"Não","Sim","Sim","Feminino","Urbana"
9789,42,1267.73,1500,3,"Sim","Sim","Não","Feminino","Rural"
9790,30,2045.32,2100,0,"Sim","Não","Sim","Feminino","Urbana"
9791,51,840.55,1000,1,"Não","Não","Não","Feminino","Rural"
9792,23,1392.58,1700,4,"Não","Não","Sim","Feminino","Urbana"
9793,41,416.13,600,2,"Sim","Sim","Sim","Feminino","Rural"
9794,36,1145.56,1400,4,"Sim","Não","Sim","Feminino","Urbana"
9795,32,1999.93,2100,0,"Não","Não","Sim","Feminino","Urbana"
9796,25,2638.46,2800,0,"Sim","Sim","Não","Feminino","Urbana"
9797,47,807.4,1000,2,"Sim","Não","Sim","Feminino","Rural"
9798,35,2456.92,2700,0,"Não","Não","Não","Feminino","Urbana"
9799,32,1630.61,1900,2,"Não","Não","Sim","Feminino","Urbana"
9800,26,1733.1,1900,2,"Sim","Sim","Não","Feminino","Urbana"
9801,54,1435.53,1700,5,"Não","Sim","Não","Masculino","Urbana"
9802,46,1395.27,1600,4,"Não","Não","Sim","Feminino","Urbana"
9803,43,2075.61,2300,4,"Não","Não","Sim","Masculino","Urbana"
9804,41,1384.17,1500,1,"Não","Não","Sim","Masculino","Urbana"
9805,37,1008.84,1300,1,"Não","Não","Sim","Feminino","Urbana"
9806,37,2830.84,3000,3,"Não","Não","Sim","Feminino","Rural"
9807,50,2274.23,2500,2,"Sim","Não","Não","Feminino","Urbana"
9808,32,1164.05,1400,1,"Sim","Sim","Não","Feminino","Urbana"
9809,60,1292.46,1500,2,"Não","Não","Sim","Feminino","Urbana"
9810,32,1542.14,1700,3,"Sim","Não","Não","Feminino","Rural"
9811,54,2112.65,2300,1,"Não","Não","Sim","Masculino","Rural"
9812,34,1930.42,2100,2,"Sim","Não","Não","Feminino","Urbana"
9813,45,1171.53,1300,1,"Não","Sim","Sim","Feminino","Rural"
9814,30,3582.5,3800,0,"Não","Não","Sim","Masculino","Urbana"
9815,35,2665.37,2800,1,"Não","Não","Sim","Feminino","Urbana"
9816,29,776.57,1000,3,"Sim","Não","Não","Feminino","Rural"
9817,38,1997.45,2200,1,"Não","Não","Sim","Feminino","Rural"
9818,46,2141.38,2300,3,"Não","Não","Sim","Feminino","Urbana"
9819,54,2653.46,2900,3,"Não","Não","Não","Masculino","Rural"
9820,23,1297.44,1500,1,"Não","Não","Sim","Masculino","Urbana"
9821,48,1202.31,1400,1,"Sim","Sim","Não","Masculino","Rural"
9822,53,1487.71,1600,2,"Não","Sim","Sim","Masculino","Urbana"
9823,41,2632.23,2800,0,"Sim","Sim","Não","Masculino","Rural"
9824,33,1266.2,1500,5,"Não","Não","Sim","Feminino","Urbana"
9825,47,2457.17,2700,1,"Não","Não","Sim","Feminino","Urbana"
9826,50,1506.39,1600,1,"Não","Não","Sim","Masculino","Rural"
9827,43,381.44,600,2,"Sim","Sim","Não","Feminino","Urbana"
9828,48,1661.79,1900,4,"Não","Não","Sim","Feminino","Rural"
9829,35,964.39,1200,6,"Sim","Não","Não","Masculino","Rural"
9830,61,1354.04,1500,2,"Não","Não","Não","Masculino","Urbana"
9831,23,1385.11,1600,4,"Não","Não","Sim","Feminino","Urbana"
9832,37,741.46,900,1,"Não","Não","Sim","Feminino","Urbana"
9833,36,2787.47,3000,3,"Não","Não","Sim","Feminino","Rural"
9834,28,1772.14,2000,0,"Não","Não","Não","Feminino","Urbana"
9835,43,1823.93,2000,4,"Sim","Sim","Não","Masculino","Urbana"
9836,30,2406.48,2700,0,"Sim","Não","Sim","Feminino","Urbana"
9837,43,419.04,700,2,"Sim","Sim","Sim","Feminino","Urbana"
9838,41,2542.85,2700,4,"Sim","Sim","Sim","Masculino","Rural"
9839,39,1634.41,1900,3,"Não","Não","Sim","Feminino","Urbana"
9840,33,557.85,800,4,"Sim","Sim","Não","Feminino","Urbana"
9841,42,2544.43,2700,5,"Não","Não","Sim","Feminino","Urbana"
9842,43,2223.84,2500,2,"Não","Não","Não","Masculino","Urbana"
9843,42,1323.17,1600,3,"Não","Não","Sim","Masculino","Rural"
9844,41,1155,1300,1,"Não","Não","Sim","Feminino","Urbana"
9845,41,1965.01,2100,2,"Não","Não","Sim","Feminino","Rural"
9846,40,1606.44,1900,4,"Não","Não","Não","Masculino","Rural"
9847,27,326.89,500,3,"Sim","Sim","Não","Masculino","Urbana"
9848,22,1671.01,1800,4,"Não","Não","Sim","Masculino","Urbana"
9849,49,1765.73,1900,1,"Não","Não","Sim","Masculino","Urbana"
9850,33,2506.45,2800,2,"Não","Não","Sim","Feminino","Urbana"
9851,38,1818.26,2000,1,"Não","Não","Sim","Feminino","Urbana"
9852,37,1079.45,1300,0,"Sim","Não","Não","Masculino","Urbana"
9853,57,958.9,1200,2,"Sim","Sim","Não","Feminino","Urbana"
9854,54,1458.42,1700,4,"Não","Não","Não","Masculino","Rural"
9855,37,853.72,1100,1,"Não","Não","Sim","Feminino","Rural"
9856,37,694.75,900,2,"Sim","Sim","Não","Feminino","Urbana"
9857,27,1611.66,1800,5,"Não","Não","Sim","Feminino","Urbana"
9858,48,2768.46,3000,2,"Não","Não","Não","Feminino","Rural"
9859,15,2229.63,2400,0,"Sim","Sim","Sim","Feminino","Urbana"
9860,36,1894.37,2100,4,"Não","Não","Sim","Masculino","Urbana"
9861,42,2066.38,2300,1,"Não","Não","Sim","Feminino","Urbana"
9862,31,9.71000000000001,200,1,"Não","Não","Sim","Masculino","Urbana"
9863,52,1742.17,2000,3,"Não","Não","Sim","Feminino","Urbana"
9864,42,834.22,1000,3,"Sim","Não","Não","Feminino","Urbana"
9865,58,1393.89,1600,4,"Sim","Não","Não","Feminino","Urbana"
9866,70,568.66,800,4,"Sim","Sim","Não","Feminino","Urbana"
9867,36,2329.24,2500,1,"Não","Não","Sim","Feminino","Urbana"
9868,32,1939.5,2200,2,"Não","Não","Não","Feminino","Urbana"
9869,63,968.66,1200,2,"Sim","Sim","Não","Feminino","Rural"
9870,19,2617.59,2800,1,"Sim","Sim","Não","Feminino","Urbana"
9871,43,977.19,1200,1,"Não","Não","Sim","Feminino","Urbana"
9872,46,938.39,1200,3,"Sim","Sim","Sim","Feminino","Rural"
9873,58,1949.86,2100,3,"Não","Não","Sim","Feminino","Urbana"
9874,33,1300.41,1400,1,"Não","Não","Não","Feminino","Urbana"
9875,29,2304.39,2500,2,"Não","Não","Sim","Feminino","Urbana"
9876,41,1577.77,1700,4,"Não","Não","Sim","Masculino","Urbana"
9877,48,1228.14,1400,3,"Sim","Não","Não","Masculino","Urbana"
9878,54,1877.54,2100,0,"Sim","Sim","Não","Feminino","Urbana"
9879,56,2171.8,2400,3,"Não","Não","Sim","Masculino","Urbana"
9880,36,2318.66,2500,3,"Não","Não","Sim","Masculino","Urbana"
9881,24,1340.82,1600,0,"Não","Não","Sim","Feminino","Urbana"
9882,50,2218.12,2400,2,"Não","Não","Sim","Feminino","Rural"
9883,36,1237.92,1500,0,"Sim","Não","Não","Masculino","Urbana"
9884,27,2111.9,2200,1,"Não","Não","Sim","Feminino","Urbana"
9885,48,2404.56,2600,1,"Sim","Não","Sim","Feminino","Urbana"
9886,48,1565.87,1800,2,"Não","Não","Sim","Masculino","Urbana"
9887,37,2173.5,2400,1,"Não","Não","Sim","Feminino","Urbana"
9888,12,1422.66,1600,2,"Não","Não","Não","Feminino","Urbana"
9889,40,2498.12,2700,2,"Não","Não","Sim","Feminino","Rural"
9890,43,12.36,200,1,"Não","Não","Sim","Feminino","Urbana"
9891,37,2085.31,2300,1,"Não","Não","Sim","Feminino","Urbana"
9892,46,386.11,600,0,"Não","Não","Sim","Feminino","Urbana"
9893,48,1262.66,1400,3,"Sim","Sim","Não","Feminino","Urbana"
9894,41,2802.61,3000,2,"Sim","Não","Não","Feminino","Urbana"
9895,47,1124.09,1300,3,"Sim","Não","Sim","Masculino","Urbana"
9896,31,1130.26,1400,0,"Sim","Não","Sim","Feminino","Urbana"
9897,20,337.66,510.85,3,"Sim","Sim","Não","Masculino","Urbana"
9898,27,1043.83,1300,2,"Sim","Sim","Sim","Masculino","Urbana"
9899,31,1980.88,2200,2,"Não","Não","Não","Feminino","Rural"
9900,24,2105.76,2300,3,"Não","Não","Sim","Feminino","Urbana"
9901,60,876.44,1100,3,"Sim","Não","Não","Feminino","Urbana"
9902,32,253.89,400,0,"Não","Não","Sim","Feminino","Urbana"
9903,41,1464.56,1700,0,"Sim","Sim","Não","Masculino","Urbana"
9904,34,1517.72,1700,3,"Não","Não","Sim","Feminino","Rural"
9905,57,1588.2,1800,2,"Sim","Não","Não","Feminino","Urbana"
9906,41,2065.07,2200,3,"Sim","Não","Não","Masculino","Urbana"
9907,57,1039,1200,0,"Não","Não","Sim","Feminino","Urbana"
9908,29,2395.35,2600,0,"Não","Não","Sim","Feminino","Urbana"
9909,45,1034.99,1300,1,"Sim","Não","Sim","Feminino","Urbana"
9910,26,2578.33,2800,3,"Sim","Não","Sim","Feminino","Urbana"
9911,39,2036.66,2300,1,"Sim","Não","Não","Masculino","Rural"
9912,28,1194.21,1400,4,"Sim","Não","Sim","Masculino","Urbana"
9913,38,1088.21,1200,1,"Sim","Não","Não","Feminino","Urbana"
9914,45,1582.03,1800,2,"Não","Não","Sim","Masculino","Rural"
9915,54,1934.62,2100,5,"Não","Não","Sim","Feminino","Urbana"
9916,31,2137.37,2300,4,"Não","Não","Sim","Feminino","Rural"
9917,48,1526.65,1700,3,"Não","Não","Sim","Masculino","Rural"
9918,49,824.29,1100,3,"Sim","Não","Não","Feminino","Urbana"
9919,32,28.36,200,4,"Sim","Não","Não","Feminino","Urbana"
9920,73,1617.37,1800,1,"Sim","Não","Sim","Feminino","Urbana"
9921,35,193.92,400,2,"Sim","Sim","Não","Feminino","Rural"
9922,37,1449.33,1700,0,"Não","Sim","Sim","Feminino","Urbana"
9923,42,2240.96,2400,0,"Não","Não","Sim","Feminino","Urbana"
9924,11,3250.33,3500,0,"Não","Não","Sim","Feminino","Urbana"
9925,56,1611.93,1800,3,"Sim","Sim","Não","Feminino","Urbana"
9926,47,2544.38,2800,2,"Sim","Sim","Não","Feminino","Urbana"
9927,39,2879.76,3100,0,"Sim","Não","Não","Masculino","Urbana"
9928,58,980.6,1300,3,"Sim","Sim","Sim","Masculino","Rural"
9929,47,1866.8,2100,2,"Não","Não","Sim","Feminino","Rural"
9930,43,771.04,900,2,"Sim","Sim","Não","Feminino","Urbana"
9931,27,452.11,600,2,"Sim","Sim","Não","Masculino","Urbana"
9932,55,2068.5,2300,0,"Não","Não","Sim","Feminino","Urbana"
9933,40,2818.13,2900,2,"Sim","Sim","Não","Masculino","Rural"
9934,43,1941.32,2200,3,"Não","Não","Sim","Feminino","Urbana"
9935,60,1917.33,2100,0,"Não","Não","Sim","Feminino","Urbana"
9936,45,527.86,700,3,"Sim","Não","Não","Feminino","Rural"
9937,41,2120.5,2400,4,"Não","Sim","Não","Feminino","Urbana"
9938,30,2230.57,2400,2,"Não","Não","Sim","Feminino","Rural"
9939,39,2161.32,2300,0,"Não","Não","Não","Feminino","Urbana"
9940,34,2770.51,2900,1,"Não","Não","Não","Feminino","Urbana"
9941,34,2107.29,2200,3,"Sim","Não","Não","Feminino","Urbana"
9942,37,1979.51,2200,3,"Não","Não","Sim","Feminino","Urbana"
9943,48,2534.82,2700,0,"Não","Sim","Sim","Feminino","Urbana"
9944,53,1833.6,2000,3,"Sim","Não","Sim","Masculino","Urbana"
9945,40,2141.03,2300,3,"Não","Não","Sim","Masculino","Rural"
9946,37,1353.04,1600,3,"Não","Não","Não","Masculino","Urbana"
9947,48,1503.28,1600,2,"Sim","Não","Não","Masculino","Rural"
9948,32,2293.8,2500,3,"Sim","Sim","Sim","Feminino","Rural"
9949,23,1725.11,2000,1,"Sim","Não","Não","Feminino","Urbana"
9950,46,2491.4,2700,3,"Não","Sim","Sim","Feminino","Urbana"
9951,39,1927.41,2100,4,"Não","Não","Sim","Masculino","Urbana"
9952,16,1940.05,2200,2,"Sim","Não","Não","Feminino","Urbana"
9953,18,1400.48,1500,2,"Sim","Sim","Sim","Masculino","Urbana"
9954,43,1953.52,2200,5,"Não","Não","Sim","Masculino","Rural"
9955,50,2521.32,2900,2,"Não","Não","Sim","Feminino","Urbana"
9956,46,1795.5,2000,0,"Não","Não","Sim","Masculino","Urbana"
9957,37,1734.05,1900,1,"Não","Não","Sim","Masculino","Rural"
9958,56,2150.67,2300,4,"Sim","Sim","Sim","Feminino","Rural"
